"","month","day","hour","temp","precip","num_rides"
"773","02","02","04","00","-0.13",1922
"774","02","02","05","00","0.17",3407
"775","02","02","06","00","0.24",8323
"776","02","02","07","00","0.23",15656
"777","02","02","08","00","0.31",18875
"778","02","02","09","00","-0.27",18845
"779","02","02","10","00","0.95",18231
"780","02","02","11","00","2.43",17197
"781","02","02","12","00","2.81",17271
"782","02","02","13","00","3.05",17394
"783","02","02","14","00","2.70",18252
"784","02","02","15","00","2.44",16392
"785","02","02","16","00","2.79",15142
"786","02","02","17","00","2.89",17909
"787","02","02","18","00","2.59",21888
"788","02","02","19","00","1.31",22090
"789","02","02","20","00","0.82",20528
"790","02","02","21","00","0.74",19146
"791","02","02","22","00","1.22",16733
"792","02","02","23","00","0.62",12334
"793","02","03","00","00","0.28",8063
"794","02","03","01","00","0.04",4685
"795","02","03","02","00","0.20",2860
"796","02","03","03","00","0.20",2020
"797","02","03","04","00","-0.19",2268
"798","02","03","05","00","-0.23",4453
"799","02","03","06","00","-0.18",11345
"800","02","03","07","00","-0.06",19813
"801","02","03","08","00","0.01",23594
"802","02","03","09","00","-0.04",23695
"803","02","03","10","00","0.49",22318
"804","02","03","11","00","1.19",21478
"805","02","03","12","00","1.94",20489
"806","02","03","13","00","3.11",20098
"807","02","03","14","00","3.18",21267
"808","02","03","15","00","3.77",21429
"809","02","03","16","00","4.26",17955
"810","02","03","17","00","4.42",22173
"811","02","03","18","00","3.75",27499
"812","02","03","19","00","2.13",27601
"813","02","03","20","00","0.65",27484
"814","02","03","21","00","-0.04",26890
"815","02","03","22","00","-0.45",23968
"816","02","03","23","00","-0.84",17683
"817","02","04","00","00","-1.36",10345
"818","02","04","01","00","-1.59",6103
"819","02","04","02","00","-1.66",3666
"820","02","04","03","00","-1.82",2570
"821","02","04","04","00","-1.77",2487
"822","02","04","05","00","-1.30",4194
"823","02","04","06","00","-1.11",11987
"824","02","04","07","00","-1.21",21600
"825","02","04","08","00","-1.22",24988
"826","02","04","09","00","-1.34",23603
"827","02","04","10","00","-0.67",20634
"828","02","04","11","00","0.23",20265
"829","02","04","12","00","1.03",20523
"830","02","04","13","00","1.86",20612
"831","02","04","14","00","2.46",21279
"832","02","04","15","00","2.52",19306
"833","02","04","16","00","2.27",15106
"834","02","04","17","00","2.15",18797
"835","02","04","18","00","1.50",24072
"836","02","04","19","00","0.28",27116
"837","02","04","20","00","-0.47",26619
"838","02","04","21","00","-1.06",26408
"839","02","04","22","00","-0.86",24696
"840","02","04","23","00","-0.92",18648
"841","02","05","00","00","-0.86",12095
"842","02","05","01","00","-0.84",7010
"843","02","05","02","00","-1.09",4338
"844","02","05","03","00","-1.35",2880
"845","02","05","04","00","-1.77",2688
"846","02","05","05","00","-1.91",4438
"847","02","05","06","00","-1.71",12243
"848","02","05","07","00","-1.85",21817
"849","02","05","08","00","-1.54",25191
"850","02","05","09","00","-1.32",23794
"851","02","05","10","00","-0.10",21176
"852","02","05","11","00","0.79",20959
"853","02","05","12","00","1.26",21696
"854","02","05","13","00","1.32",21259
"855","02","05","14","00","1.43",22809
"856","02","05","15","00","1.53",22037
"857","02","05","16","00","1.40",17745
"858","02","05","17","00","1.69",22204
"859","02","05","18","00","1.43",28861
"860","02","05","19","00","0.95",30824
"861","02","05","20","00","0.78",30953
"862","02","05","21","00","0.52",30614
"863","02","05","22","00","0.16",28111
"864","02","05","23","00","-0.07",23975
"865","02","06","00","00","-0.32",16156
"866","02","06","01","00","-0.49",9815
"867","02","06","02","00","-0.87",6444
"868","02","06","03","00","-1.18",4262
"869","02","06","04","00","-1.14",3568
"870","02","06","05","00","-1.26",4772
"871","02","06","06","00","-0.82",12579
"872","02","06","07","00","-1.36",22309
"873","02","06","08","00","-1.69",25275
"874","02","06","09","00","-1.73",23995
"875","02","06","10","00","-0.92",21595
"876","02","06","11","00","-0.07",22037
"877","02","06","12","00","0.51",22136
"878","02","06","13","00","1.13",21944
"879","02","06","14","00","1.81",23071
"880","02","06","15","00","2.07",21102
"881","02","06","16","00","2.12",17534
"882","02","06","17","00","2.17",22635
"883","02","06","18","00","1.52",28969
"884","02","06","19","00","0.28",31151
"885","02","06","20","00","-0.04",29768
"886","02","06","21","00","-0.31",28665
"887","02","06","22","00","-0.55",28797
"888","02","06","23","00","-0.83",28416
"889","02","07","00","00","-0.87",26197
"890","02","07","01","00","-1.28",21976
"891","02","07","02","00","-1.84",17844
"892","02","07","03","00","-1.65",13208
"893","02","07","04","00","-2.00",8372
"894","02","07","05","00","-2.54",4091
"895","02","07","06","00","-2.87",5006
"896","02","07","07","00","-3.18",7283
"897","02","07","08","00","-3.44",11647
"898","02","07","09","00","-3.69",16801
"899","02","07","10","00","-2.89",20329
"900","02","07","11","00","-1.58",24513
"901","02","07","12","00","-0.17",24776
"902","02","07","13","00","1.07",24650
"903","02","07","14","00","1.10",23122
"904","02","07","15","00","2.02",22624
"905","02","07","16","00","2.56",21437
"906","02","07","17","00","2.59",24165
"907","02","07","18","00","1.87",28929
"908","02","07","19","00","1.04",29896
"909","02","07","20","00","0.05",25596
"910","02","07","21","00","-1.20",25022
"911","02","07","22","00","-2.31",28099
"912","02","07","23","00","-2.53",29921
"913","02","08","00","00","-2.59",28692
"914","02","08","01","00","-2.51",25891
"915","02","08","02","00","-2.30",22391
"916","02","08","03","00","-2.33",17054
"917","02","08","04","00","-2.62",10749
"918","02","08","05","00","-2.74",4507
"919","02","08","06","00","-2.09",4431
"920","02","08","07","00","-2.08",5122
"921","02","08","08","00","-2.02",7948
"922","02","08","09","00","-2.11",12386
"923","02","08","10","00","-2.03",17009
"924","02","08","11","00","-1.12",20312
"925","02","08","12","00","0.37",22953
"926","02","08","13","00","2.60",24032
"927","02","08","14","00","3.02",23408
"928","02","08","15","00","3.19",22840
"929","02","08","16","00","3.32",21420
"930","02","08","17","00","2.92",21523
"931","02","08","18","00","2.13",22029
"932","02","08","19","00","0.87",19648
"933","02","08","20","00","0.31",16717
"934","02","08","21","00","0.33",15416
"935","02","08","22","00","0.35",12993
"936","02","08","23","00","0.12",11006
"937","02","09","00","00","-0.55",7118
"938","02","09","01","00","-0.92",4037
"939","02","09","02","00","-1.33",2764
"940","02","09","03","00","-0.43",1864
"941","02","09","04","00","-0.61",2153
"942","02","09","05","00","-0.43",3972
"943","02","09","06","00","-0.09",11754
"944","02","09","07","00","-0.14",19795
"945","02","09","08","00","0.21",22522
"946","02","09","09","00","-0.31",21056
"947","02","09","10","00","1.01",18960
"948","02","09","11","00","1.95",17155
"949","02","09","12","00","2.64",18088
"950","02","09","13","00","3.35",17797
"951","02","09","14","00","4.50",19066
"952","02","09","15","00","5.50",19612
"953","02","09","16","00","5.63",18049
"954","02","09","17","00","5.32",21944
"955","02","09","18","00","4.66",26848
"956","02","09","19","00","4.06",26267
"957","02","09","20","00","2.75",24773
"958","02","09","21","00","1.98",23000
"959","02","09","22","00","2.32",19085
"960","02","09","23","00","2.41",13435
"961","02","10","00","00","2.29",8114
"962","02","10","01","00","1.76",4613
"963","02","10","02","00","1.50",3078
"964","02","10","03","00","1.02",2112
"965","02","10","04","00","0.22",2215
"966","02","10","05","00","-0.47",4322
"967","02","10","06","00","-0.32",12286
"968","02","10","07","00","-0.60",21592
"969","02","10","08","00","-1.45",25148
"970","02","10","09","00","-1.81",23350
"971","02","10","10","00","0.02",20546
"972","02","10","11","00","2.42",19758
"973","02","10","12","00","4.22",20064
"974","02","10","13","00","5.46",19368
"975","02","10","14","00","5.94",20702
"976","02","10","15","00","6.39",20677
"977","02","10","16","00","6.45",18011
"978","02","10","17","00","6.19",22733
"979","02","10","18","00","5.55",28514
"980","02","10","19","00","4.19",28998
"981","02","10","20","00","2.85",28062
"982","02","10","21","00","1.77",27902
"983","02","10","22","00","1.12",24448
"984","02","10","23","00","0.72",17951
"985","02","11","00","00","0.81",10912
"986","02","11","01","00","1.08",6209
"987","02","11","02","00","1.02",4045
"988","02","11","03","00","0.95",2696
"989","02","11","04","00","0.92",2527
"990","02","11","05","00","0.54",4513
"991","02","11","06","00","0.50",12544
"992","02","11","07","00","0.17",22775
"993","02","11","08","00","-0.21",25976
"994","02","11","09","00","-0.51",24584
"995","02","11","10","00","0.71",21313
"996","02","11","11","00","2.21",21100
"997","02","11","12","00","3.79",21787
"998","02","11","13","00","5.50",20646
"999","02","11","14","00","7.29",22541
"1000","02","11","15","00","8.40",21604
"1001","02","11","16","00","9.03",17531
"1002","02","11","17","00","9.16",21873
"1003","02","11","18","00","8.32",27696
"1004","02","11","19","00","6.89",29652
"1005","02","11","20","00","4.94",28984
"1006","02","11","21","00","3.09",28875
"1007","02","11","22","00","2.43",26397
"1008","02","11","23","00","1.92",20478
"1009","02","12","00","00","2.02",12969
"1010","02","12","01","00","1.78",7616
"1011","02","12","02","00","1.34",4824
"1012","02","12","03","00","1.22",3173
"1013","02","12","04","00","0.77",2933
"1014","02","12","05","00","0.39",4404
"1015","02","12","06","00","0.62",12365
"1016","02","12","07","00","0.35",22645
"1017","02","12","08","00","-0.04",26258
"1018","02","12","09","00","-0.20",24205
"1019","02","12","10","00","0.93",21167
"1020","02","12","11","00","3.08",21472
"1021","02","12","12","00","5.03",21925
"1022","02","12","13","00","6.44",20822
"1023","02","12","14","00","8.82",22940
"1024","02","12","15","00","10.06",21686
"1025","02","12","16","00","10.83",17465
"1026","02","12","17","00","11.13",22388
"1027","02","12","18","00","11.07",27732
"1028","02","12","19","00","10.01",29841
"1029","02","12","20","00","8.66",29724
"1030","02","12","21","00","7.61",29961
"1031","02","12","22","00","7.09",29015
"1032","02","12","23","00","6.75",26152
"1033","02","13","00","00","6.19",20059
"1034","02","13","01","00","5.85",12921
"1035","02","13","02","00","5.59",8396
"1036","02","13","03","00","5.14",5992
"1037","02","13","04","00","4.53",4608
"1038","02","13","05","00","4.16",5338
"1039","02","13","06","00","4.09",13230
"1040","02","13","07","00","3.87",23172
"1041","02","13","08","00","3.72",26795
"1042","02","13","09","00","3.66",26077
"1043","02","13","10","00","3.62",23298
"1044","02","13","11","00","4.64",23889
"1045","02","13","12","00","7.20",22652
"1046","02","13","13","00","9.52",22378
"1047","02","13","14","00","10.22",23067
"1048","02","13","15","00","11.36",20472
"1049","02","13","16","00","11.89",16394
"1050","02","13","17","00","11.99",20452
"1051","02","13","18","00","11.61",25451
"1052","02","13","19","00","10.42",28336
"1053","02","13","20","00","7.56",28588
"1054","02","13","21","00","7.11",28065
"1055","02","13","22","00","5.88",28593
"1056","02","13","23","00","5.71",28018
"1057","02","14","00","00","7.05",26255
"1058","02","14","01","00","8.11",22848
"1059","02","14","02","00","7.32",18817
"1060","02","14","03","00","6.57",15000
"1061","02","14","04","00","6.96",9906
"1062","02","14","05","00","7.02",4846
"1063","02","14","06","00","7.04",5695
"1064","02","14","07","00","6.85",8180
"1065","02","14","08","00","7.27",12608
"1066","02","14","09","00","7.17",17755
"1067","02","14","10","00","7.16",21096
"1068","02","14","11","00","7.76",24214
"1069","02","14","12","00","7.32",25706
"1070","02","14","13","00","9.25",26674
"1071","02","14","14","00","8.56",26212
"1072","02","14","15","00","9.26",25220
"1073","02","14","16","00","10.26",21339
"1074","02","14","17","00","10.29",22905
"1075","02","14","18","00","10.22",27614
"1076","02","14","19","00","9.46",29082
"1077","02","14","20","00","9.14",27106
"1078","02","14","21","00","8.38",26540
"1079","02","14","22","00","6.86",27867
"1080","02","14","23","00","6.02",27912
"1081","02","15","00","00","6.67",25499
"1082","02","15","01","00","6.33",22523
"1083","02","15","02","00","6.23",19548
"1084","02","15","03","00","6.08",15832
"1085","02","15","04","00","5.58",10106
"1086","02","15","05","00","5.26",4742
"1087","02","15","06","00","5.11",4253
"1088","02","15","07","00","5.08",5456
"1089","02","15","08","00","5.09",9277
"1090","02","15","09","00","5.12",13356
"1091","02","15","10","00","5.74",18637
"1092","02","15","11","00","6.95",23086
"1093","02","15","12","00","8.19",25937
"1094","02","15","13","00","9.14",26499
"1095","02","15","14","00","9.01",25841
"1096","02","15","15","00","9.66",24756
"1097","02","15","16","00","9.98",23175
"1098","02","15","17","00","10.13",23539
"1099","02","15","18","00","9.99",26115
"1100","02","15","19","00","8.82",26006
"1101","02","15","20","00","7.20",22641
"1102","02","15","21","00","6.03",21774
"1103","02","15","22","00","5.24",20888
"1104","02","15","23","00","4.40",19608
"1105","02","16","00","00","3.58",14578
"1106","02","16","01","00","3.15",9825
"1107","02","16","02","00","3.47",7063
"1108","02","16","03","00","3.57",5315
"1109","02","16","04","00","3.58",4249
"1110","02","16","05","00","3.45",3905
"1111","02","16","06","00","3.46",6799
"1112","02","16","07","00","3.27",10237
"1113","02","16","08","00","2.86",16431
"1114","02","16","09","00","2.22",19327
"1115","02","16","10","00","2.07",20341
"1116","02","16","11","00","2.42",21897
"1117","02","16","12","00","3.15",24300
"1118","02","16","13","00","4.29",23171
"1119","02","16","14","00","6.50",24121
"1120","02","16","15","00","7.88",23887
"1121","02","16","16","00","8.71",22076
"1122","02","16","17","00","8.85",24414
"1123","02","16","18","00","8.08",27913
"1124","02","16","19","00","6.45",25977
"1125","02","16","20","00","5.67",21920
"1126","02","16","21","00","4.93",20703
"1127","02","16","22","00","4.49",19173
"1128","02","16","23","00","4.27",15213
"1129","02","17","00","00","3.77",9753
"1130","02","17","01","00","3.16",5842
"1131","02","17","02","00","2.92",3769
"1132","02","17","03","00","2.93",2338
"1133","02","17","04","00","2.83",2188
"1134","02","17","05","00","2.49",3439
"1135","02","17","06","00","2.23",8296
"1136","02","17","07","00","1.81",13854
"1137","02","17","08","00","1.51",18273
"1138","02","17","09","00","1.34",19725
"1139","02","17","10","00","1.94",19376
"1140","02","17","11","00","2.37",19459
"1141","02","17","12","00","2.76",20141
"1142","02","17","13","00","4.12",19782
"1143","02","17","14","00","6.25",20661
"1144","02","17","15","00","7.13",20184
"1145","02","17","16","00","7.58",17823
"1146","02","17","17","00","7.57",21520
"1147","02","17","18","00","7.05",26698
"1148","02","17","19","00","5.36",27199
"1149","02","17","20","00","3.87",26949
"1150","02","17","21","00","2.95",26044
"1151","02","17","22","00","2.06",22904
"1152","02","17","23","00","2.00",18146
"1153","02","18","00","00","1.55",11424
